run,backend,lag,accepted,f_stat,critical_f,p_value,rss_reduced,rss_full,rss_reduction_ratio,gamma_2,trigger,cause,trigger_source,reason,experiment_type,split_id,representative_min_I2_length,supported_min_I2_lengths,n_supporting_min_I2_values,split_timestamp,case_pre_days,case_post_days,reference_days,alpha,pcmci_pc_alpha,pcmci_plus_pc_alpha,pcmci_alpha_level,pcmci_fdr_method,conditional_independence_test,bh_adjusted_p_value,accepted_after_bh,backend_label,trigger_source_label,reference_criterion,cause_label,trigger_label
hmml,hmml,10,False,0.8469318004569859,4.078545731291291,0.3628050552206993,4.421823166910126,4.332330759822524,0.020238802799103593,-0.07036959052095611,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.5310375206736141,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,10,False,1.4206651971964628,4.078545731291291,0.24014752643016046,5.521389315545638,5.3364783622566145,0.03348993210248747,0.18141241984833414,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.401701316937723,False,HMML (baseline),Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,11,False,1.449044524765578,4.084745733301651,0.2357569252510069,1.5954145710343874,1.5396394192692533,0.034959660503145785,-0.08585375599646419,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.4016599467239377,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,11,False,0.9863806083356361,4.084745733301651,0.3265988551486677,2.5776112819421475,2.515578339618428,0.02406605788789826,0.1342798096410001,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.5007849112279571,False,HMML (baseline),Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,12,True,5.445300500098575,4.091278557999154,0.024868893511348578,4.422474013711142,3.8806462009262823,0.12251690142327866,-0.2742014240388539,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.07889442079462307,False,HMML (baseline),Lagged,AIC,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,12,False,1.5077028511896888,4.091278557999154,0.22684940157295175,5.589465134511954,5.381424393448763,0.0372201518493515,0.27047064785518155,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.40134894124445314,False,HMML (baseline),Lagged,AIC,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
pcmci,pcmci,4,True,16.106786246070243,4.0470998945817005,0.00021364999661377393,5.351042376171263,3.9852923376479272,0.25523065274256834,0.1733256671758053,spectral_log_ratio_4p5_8_over_8_16_scaled,GNSS_deformation_rate_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.0015119845914205539,True,PCMCI,Lagged,,Lagged GNSS deformation change,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
pcmci,pcmci,4,True,4.142362024187937,4.0470998945817005,0.04748352003825962,3.1729645168525935,2.915964894651145,0.08099668963722861,0.1739973797353896,GNSS_deformation_rate_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.12481382410056813,False,PCMCI,Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Lagged GNSS deformation change
pcmci,pcmci,6,False,,,,,,,,pressure_drop_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,,False,PCMCI,Lagged,,,Pressure drop
pcmci,pcmci,7,False,,,,,,,,pressure_drop_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,,False,PCMCI,Lagged,,,Pressure drop
pcmci,pcmci,9,False,,,,,,,,pressure_drop_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,,False,PCMCI,Lagged,,,Pressure drop
pcmci,pcmci,12,False,,,,,,,,GNSS_deformation_rate_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,,False,PCMCI,Lagged,AIC,,Lagged GNSS deformation change
pcmci_plus_tau0,pcmci_plus,6,False,,,,,,,,pressure_drop_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,,False,PCMCI+ with eligible τ=0 triggers,Lagged,,,Pressure drop
