experiment_type,split_id,representative_min_I2_length,supported_min_I2_lengths,n_supporting_min_I2_values,split_timestamp_expected,I1_length_expected,I2_length_expected,run,backend,lag,case_pre_days,case_post_days,reference_days,split_timestamp,split_score,boundary_split,I1_length,I2_length,B_1,B_2,trigger_candidates,T_candidates_lagged,T_candidates_contemporaneous,accepted_triggers,causes,pairs,n_contemporaneous_links,n_diagnostics,stop_reason,warning_count,warning_categories,warning_messages,error,effective_I2_rows,backend_label,reference_criterion
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,hmml,hmml,1,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""pressure_drop_scaled"", ""GNSS_deformation_rate_scaled""]",[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,100,"[""RuntimeWarning""]","[""invalid value encountered in scalar divide""]",,47,HMML (baseline),
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,hmml,hmml,2,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]",[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,28,"[""RuntimeWarning""]","[""invalid value encountered in scalar divide""]",,46,HMML (baseline),BIC
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,hmml,hmml,3,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]",[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,15,"[""RuntimeWarning""]","[""invalid value encountered in scalar divide""]",,45,HMML (baseline),
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,hmml,hmml,4,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]",[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,13,"[""RuntimeWarning""]","[""invalid value encountered in scalar divide""]",,44,HMML (baseline),
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,hmml,hmml,5,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]",[],"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""hydro_2_5_scaled""]","[[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""hydro_2_5_scaled""], [""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled""]]",0,3,,12,"[""RuntimeWarning""]","[""invalid value encountered in scalar divide""]",,43,HMML (baseline),
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,hmml,hmml,6,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]",[],"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""hydro_2_5_scaled""]","[[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""hydro_2_5_scaled""], [""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled""]]",0,3,,8,"[""RuntimeWarning""]","[""invalid value encountered in scalar divide""]",,42,HMML (baseline),
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,hmml,hmml,7,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]",[],"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""hydro_2_5_scaled""]","[[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""hydro_2_5_scaled""], [""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled""]]",0,3,,10,"[""RuntimeWarning"", ""PerfectSeparationWarning""]","[""invalid value encountered in scalar divide"", ""divide by zero encountered in scalar divide"", ""Perfect separation or prediction detected, parameter may not be identified""]",,41,HMML (baseline),
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,hmml,hmml,8,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]",[],"[""hydro_2_5_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled""]","[[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""hydro_2_5_scaled""]]",0,3,,33,"[""RuntimeWarning"", ""PerfectSeparationWarning""]","[""invalid value encountered in scalar divide"", ""divide by zero encountered in scalar divide"", ""Perfect separation or prediction detected, parameter may not be identified""]",,40,HMML (baseline),
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,hmml,hmml,9,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""pressure_drop_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""pressure_drop_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""pressure_drop_scaled"", ""GNSS_deformation_rate_scaled""]",[],"[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled""]","[[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled""], [""hydro_2_5_scaled"", ""GNSS_deformation_rate_scaled""]]",0,4,,27,"[""RuntimeWarning"", ""PerfectSeparationWarning""]","[""invalid value encountered in scalar divide"", ""divide by zero encountered in scalar divide"", ""Perfect separation or prediction detected, parameter may not be identified""]",,39,HMML (baseline),
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,hmml,hmml,10,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]",[],"[""spectral_log_ratio_4p5_8_over_8_16_scaled""]","[""hydro_2_5_scaled""]","[[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled""]]",0,3,,71,"[""RuntimeWarning"", ""PerfectSeparationWarning""]","[""invalid value encountered in scalar divide"", ""divide by zero encountered in scalar divide"", ""Perfect separation or prediction detected, parameter may not be identified""]",,38,HMML (baseline),
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,hmml,hmml,11,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]",[],[],[],[],0,3,,71,"[""RuntimeWarning"", ""PerfectSeparationWarning""]","[""invalid value encountered in scalar divide"", ""divide by zero encountered in scalar divide"", ""Perfect separation or prediction detected, parameter may not be identified""]",,37,HMML (baseline),
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,hmml,hmml,12,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]",[],[],[],[],0,2,,149,"[""RuntimeWarning"", ""PerfectSeparationWarning""]","[""invalid value encountered in scalar divide"", ""divide by zero encountered in scalar divide"", ""Perfect separation or prediction detected, parameter may not be identified""]",,36,HMML (baseline),AIC
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,pcmci,pcmci,1,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""GNSS_deformation_rate_scaled""]",[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,0,[],[],,47,PCMCI,
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,pcmci,pcmci,2,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""GNSS_deformation_rate_scaled""]",[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,0,[],[],,46,PCMCI,BIC
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,pcmci,pcmci,3,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""GNSS_deformation_rate_scaled""]",[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,0,[],[],,45,PCMCI,
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,pcmci,pcmci,4,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]",[],[],[],[],0,1,,0,[],[],,44,PCMCI,
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,pcmci,pcmci,5,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]",[],[],[],[],0,1,,0,[],[],,43,PCMCI,
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,pcmci,pcmci,6,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]",[],[],[],[],0,1,,0,[],[],,42,PCMCI,
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,pcmci,pcmci,7,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""hydro_2_5_scaled"", ""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]",[],[],[],[],0,1,,0,[],[],,41,PCMCI,
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,pcmci,pcmci,8,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]",[],[],[],[],0,1,,0,[],[],,40,PCMCI,
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,pcmci,pcmci,9,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""hydro_2_5_scaled"", ""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]",[],[],[],[],0,1,,0,[],[],,39,PCMCI,
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,pcmci,pcmci,10,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""hydro_2_5_scaled"", ""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]",[],[],[],[],0,1,,0,[],[],,38,PCMCI,
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,pcmci,pcmci,11,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""hydro_2_5_scaled"", ""rainfall_mm_scaled"", ""GNSS_deformation_rate_scaled""]",[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,0,[],[],,37,PCMCI,
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,pcmci,pcmci,12,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,"[""hydro_2_5_scaled"", ""rainfall_mm_scaled"", ""GNSS_deformation_rate_scaled""]",[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,12,"[""ConstantInputWarning""]","[""An input array is constant; the correlation coefficient is not defined.""]",,36,PCMCI,AIC
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,pcmci_plus_tau0,pcmci_plus,1,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,[],[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,0,[],[],,47,PCMCI+ with eligible τ=0 triggers,
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,pcmci_plus_tau0,pcmci_plus,2,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,[],"[""rainfall_mm_scaled""]","[""rainfall_mm_scaled""]","[""rainfall_mm_scaled""]",[],[],[],[],0,1,,0,[],[],,46,PCMCI+ with eligible τ=0 triggers,BIC
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,pcmci_plus_tau0,pcmci_plus,3,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,[],"[""rainfall_mm_scaled""]","[""rainfall_mm_scaled""]","[""rainfall_mm_scaled""]",[],[],[],[],0,1,,0,[],[],,45,PCMCI+ with eligible τ=0 triggers,
unique_split_backend_max_lag_grid,S1,48,[48],1,2019-12-10 01:00:00+00:00,192,48,pcmci_plus_tau0,pcmci_plus,4,7,3,14,2019-12-10 01:00:00+00:00,3.2036001942516714,True,192,48,[],"[""rainfall_mm_scaled""]","[""rainfall_mm_scaled""]","[""rainfall_mm_scaled""]",[],[],[],[],0,1,,0,[],[],,44,PCMCI+ with eligible τ=0 triggers,
