run,backend,lag,f_test_rejected,f_stat,critical_f,p_value,rss_reduced,rss_full,rss_reduction_ratio,gamma_2,hierarchical_f_rejected,hierarchical_f_stat,hierarchical_f_p_value,hierarchical_gamma_2,hierarchical_rss_reduced,hierarchical_rss_full,hierarchical_residual_lag1,hierarchical_effective_n,hierarchical_denominator_df,hierarchical_reason,newey_west_6_lag,newey_west_6_standard_error,newey_west_6_test_statistic,newey_west_6_p_value,newey_west_6_rejected,newey_west_6_reason,newey_west_12_lag,newey_west_12_standard_error,newey_west_12_test_statistic,newey_west_12_p_value,newey_west_12_rejected,newey_west_12_reason,newey_west_24_lag,newey_west_24_standard_error,newey_west_24_test_statistic,newey_west_24_p_value,newey_west_24_rejected,newey_west_24_reason,trigger,cause,trigger_source,reason,experiment_type,split_id,fit_min_I2_length,min_I2_values,n_min_I2_values,split_timestamp,case_pre_days,case_post_days,reference_days,alpha,pcmci_pc_alpha,pcmci_plus_pc_alpha,pcmci_alpha_level,pcmci_fdr_method,conditional_independence_test,newey_west_lags,bh_adjusted_p_value,f_test_rejected_after_bh,hierarchical_f_bh_adjusted_p_value,hierarchical_f_rejected_after_bh,newey_west_6_bh_adjusted_p_value,newey_west_6_rejected_after_bh,newey_west_12_bh_adjusted_p_value,newey_west_12_rejected_after_bh,newey_west_24_bh_adjusted_p_value,newey_west_24_rejected_after_bh,backend_label,trigger_source_label,reference_criterion,cause_label,trigger_label
pcmci,pcmci,4,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNSS_deformation_rate_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S1,72,[72],1,2019-12-10 01:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",,False,,False,,False,,False,,False,PCMCI,Lagged,,,Lagged GNSS deformation change
pcmci,pcmci,5,False,0.8366293056673132,3.9909237717402837,0.3637959214358065,11.57751057261319,11.42811840439826,0.012903652065610761,0.031966289255283324,False,1.3252124519435171,0.25400909230886903,0.04734050834004659,11.574191606834034,11.33574291379605,-0.17060521768116568,67.0,63.0,,6.0,0.04108908839004455,1.1521430675380158,0.25361562614078187,False,,12.0,0.033291215763544345,1.4220120008920483,0.15995488559073723,False,,24.0,0.025760701618647613,1.8377025999081418,0.07082254174018207,False,,pressure_drop_scaled,GNSS_deformation_rate_scaled,lagged,,unique_split_backend_max_lag_grid,S1,72,[72],1,2019-12-10 01:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.5229566370639719,False,0.4208327492945083,False,0.3888772934158655,False,0.2581727977955759,False,0.12293724226597644,False,PCMCI,Lagged,,Lagged GNSS deformation change,Pressure drop
pcmci,pcmci,5,False,2.8173561219068426,3.9909237717402837,0.09812674537379684,12.698733267321686,12.163290741791691,0.04216503443755895,-0.11386624889958734,False,3.7607213193572226,0.05695120501963837,-0.15465553932866072,12.69820983650781,11.982902579394935,0.14129614342706034,67.0,63.0,,6.0,0.08447517326224374,-1.8307809662437728,0.07186339713093486,False,,12.0,0.08210964411682853,-1.8835246576956455,0.06424666676585121,False,,24.0,0.07741042987417267,-1.9978643650480519,0.05005297405605703,False,,GNSS_deformation_rate_scaled,rainfall_mm_scaled,lagged,,unique_split_backend_max_lag_grid,S1,72,[72],1,2019-12-10 01:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.2051741039633934,False,0.14970031033733514,False,0.18365090377905574,False,0.1471500739645334,False,0.09593486694077596,False,PCMCI,Lagged,,Rainfall,Lagged GNSS deformation change
pcmci,pcmci,6,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNSS_deformation_rate_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S1,72,[72],1,2019-12-10 01:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",,False,,False,,False,,False,,False,PCMCI,Lagged,,,Lagged GNSS deformation change
pcmci,pcmci,7,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNSS_deformation_rate_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S1,72,[72],1,2019-12-10 01:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",,False,,False,,False,,False,,False,PCMCI,Lagged,,,Lagged GNSS deformation change
pcmci,pcmci,8,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNSS_deformation_rate_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S1,72,[72],1,2019-12-10 01:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",,False,,False,,False,,False,,False,PCMCI,Lagged,,,Lagged GNSS deformation change
pcmci,pcmci,9,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNSS_deformation_rate_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S1,72,[72],1,2019-12-10 01:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",,False,,False,,False,,False,,False,PCMCI,Lagged,,,Lagged GNSS deformation change
pcmci,pcmci,10,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNSS_deformation_rate_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S1,72,[72],1,2019-12-10 01:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",,False,,False,,False,,False,,False,PCMCI,Lagged,,,Lagged GNSS deformation change
pcmci,pcmci,11,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNSS_deformation_rate_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S1,72,[72],1,2019-12-10 01:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",,False,,False,,False,,False,,False,PCMCI,Lagged,,,Lagged GNSS deformation change
pcmci,pcmci,12,True,25.36365062516472,4.009867915653539,5.08845235093247e-06,147.8180759673012,102.29792227740171,0.30794713969872667,-18.953525490733963,True,21.682055963941668,2.0216134278138075e-05,-27.081417630829844,134.07709293945956,96.65446043414369,0.9385207271077348,60.0,56.0,,6.0,6.710694589993048,-4.035561038825028,0.00016691727098900526,True,,12.0,5.995870235691399,-4.516678408018785,3.285585319817582e-05,True,,24.0,3.5162743252693476,-7.701736305444656,2.397351726579794e-10,True,,spectral_log_ratio_4p5_8_over_8_16_scaled,GNSS_deformation_rate_scaled,lagged,,unique_split_backend_max_lag_grid,S1,72,[72],1,2019-12-10 01:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",7.802293604763122e-05,True,0.0004649710883971757,True,0.0019195486163735604,True,0.0002747944085665614,True,5.513908971133526e-09,True,PCMCI,Lagged,AIC,Lagged GNSS deformation change,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
pcmci,pcmci,12,True,4.981463679224115,4.009867915653539,0.0295672323924627,55.413247083715476,50.959672396870396,0.08037021689266556,0.8893749649422886,True,5.719282186197836,0.02016337459880731,-1.4299667175429138,40.1981093714585,36.47310929525172,0.8155092374947576,60.0,56.0,,6.0,1.1021690311766221,-1.2974114469686657,0.19980908967820282,False,,12.0,0.9510895404260928,-1.5035037783112215,0.1383282188081654,False,,24.0,0.7944055386573823,-1.8000462584383385,0.07724057165332113,False,,GNSS_deformation_rate_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S1,72,[72],1,2019-12-10 01:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.08619499887412767,False,0.07794362894400741,False,0.3342261136435392,False,0.2356702987102077,False,0.1315950480019545,False,PCMCI,Lagged,AIC,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Lagged GNSS deformation change
pcmci_plus_tau0,pcmci_plus,5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNSS_deformation_rate_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S1,72,[72],1,2019-12-10 01:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",,False,,False,,False,,False,,False,PCMCI+ with eligible exploratory τ=0 triggers,Lagged,,,Lagged GNSS deformation change
pcmci_plus_tau0,pcmci_plus,6,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNSS_deformation_rate_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S1,72,[72],1,2019-12-10 01:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",,False,,False,,False,,False,,False,PCMCI+ with eligible exploratory τ=0 triggers,Lagged,,,Lagged GNSS deformation change
pcmci_plus_tau0,pcmci_plus,7,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNSS_deformation_rate_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S1,72,[72],1,2019-12-10 01:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",,False,,False,,False,,False,,False,PCMCI+ with eligible exploratory τ=0 triggers,Lagged,,,Lagged GNSS deformation change
pcmci_plus_tau0,pcmci_plus,8,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNSS_deformation_rate_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S1,72,[72],1,2019-12-10 01:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",,False,,False,,False,,False,,False,PCMCI+ with eligible exploratory τ=0 triggers,Lagged,,,Lagged GNSS deformation change
pcmci_plus_tau0,pcmci_plus,9,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNSS_deformation_rate_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S1,72,[72],1,2019-12-10 01:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",,False,,False,,False,,False,,False,PCMCI+ with eligible exploratory τ=0 triggers,Lagged,,,Lagged GNSS deformation change
pcmci_plus_tau0,pcmci_plus,12,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spectral_log_ratio_4p5_8_over_8_16_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S1,72,[72],1,2019-12-10 01:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",,False,,False,,False,,False,,False,PCMCI+ with eligible exploratory τ=0 triggers,Lagged,AIC,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rainfall_mm_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",,False,,False,,False,,False,,False,HMML,Lagged,,,Rainfall
hmml,hmml,5,True,5.354210495767362,4.026631400264279,0.02465767238606776,6.701175932398742,6.075598381926126,0.09335339898301788,0.20331791396942808,False,2.044885822085332,0.1588164585952959,0.1323955714571696,5.8631485335724065,5.637123552591285,0.10931178048670336,55.0,51.0,,6.0,0.10419917589254252,1.2706009459585859,0.20963632062005397,False,,12.0,0.11299415218119929,1.1717028616211738,0.24676125523305406,False,,24.0,0.1191669319531646,1.1110093151446088,0.2717748306426528,False,,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.07889442079462315,False,0.2981860038932086,False,0.3444025267329458,False,0.36034976954668213,False,0.3788376427140009,False,HMML,Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,5,False,1.266958801746878,4.026631400264279,0.26550635517555243,7.42551075919651,7.248894402162783,0.023785078597453706,0.0707536439700892,False,0.007463939616679007,0.9314914439107471,0.006671359784453002,6.980265578180191,6.979244153534465,0.3581541866385617,55.0,51.0,,6.0,0.04327000727130237,0.15417977035741326,0.8780765045034403,False,,12.0,0.036358101976017514,0.1834903205028017,0.8551408857070717,False,,24.0,0.02579576508947554,0.25862228785665525,0.7969676220875843,False,,GNSS_deformation_rate_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.4140099097652682,False,0.9521912537754303,False,0.8975893157146279,False,0.8786922306980922,False,0.8626002497889148,False,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Lagged GNSS deformation change
hmml,hmml,5,False,0.7451869726185698,4.026631400264279,0.3919685273013137,6.930536797593477,6.8326217833287375,0.014128056328730357,0.037560682278968985,False,1.315131282517551,0.2568195743342647,-0.0727776051934752,6.344545015010472,6.185051778196797,0.3071158711532288,55.0,51.0,,6.0,0.06256275118903816,-1.1632737341357013,0.25013238333147403,False,,12.0,0.06301390684223299,-1.154945135772766,0.2534957101619597,False,,24.0,0.06669948603079093,-1.0911269265235177,0.2803452441293134,False,,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.5382254404734457,False,0.4208327492945083,False,0.3888772934158655,False,0.3644000833578171,False,0.3849516785059228,False,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,6,True,17.877495172529358,4.030392594835544,9.773585608465537e-05,13.341070280285662,9.878329381611032,0.2595549551816382,-0.2212794849890064,True,5.512839747425611,0.02287476066835,-0.11319489124544725,7.299283571546254,6.574410176777847,0.24918486767037154,54.0,50.0,,6.0,0.0663675176951255,-1.7055766913783652,0.09429278473720833,False,,12.0,0.06479821729445992,-1.7468827997390775,0.08679816637330867,False,,24.0,0.06307874859351431,-1.7945012190220564,0.07877986945787747,False,,GNSS_deformation_rate_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.0008991698759788294,True,0.07794362894400741,False,0.20827273780842326,False,0.18477365575286,False,0.13177723618408596,False,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Lagged GNSS deformation change
hmml,hmml,6,True,8.120531966194125,4.030392594835544,0.006298754707499516,18.285831436623617,15.774171379260663,0.13735552939269133,-0.1560402145635021,True,5.932522844821921,0.018471232910112434,0.2816395398335931,13.11709260707567,11.725818843776697,0.6669426523051786,54.0,50.0,,6.0,0.17411613380537286,1.617538442177966,0.11205434349916935,False,,12.0,0.1662145022538519,1.694434216115858,0.09640364647975305,False,,24.0,0.13187003495406846,2.1357356880332268,0.037621806656485395,True,,rainfall_mm_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.02759454443285502,True,0.07794362894400741,False,0.22908888004274622,False,0.18477365575286,False,0.08204136866108981,False,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Rainfall
hmml,hmml,6,True,9.781430444739248,4.030392594835544,0.0029110777918498376,7.626357416178695,6.399063420837561,0.16092794087220846,-0.15225062690598046,False,0.04456294426874025,0.8336677683232395,-0.014529675086617592,5.596162444893639,5.5911792567013805,0.6288581633067718,54.0,50.0,,6.0,0.08100031464857166,-0.17937800797016787,0.8583658476329881,False,,12.0,0.08044800094522148,-0.1806095231193018,0.8574041578454112,False,,24.0,0.06592765394303476,-0.2203881712395235,0.8264662791047697,False,,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.015754068050010884,True,0.8933169857742932,False,0.8965426032118136,False,0.8786922306980922,False,0.8640329281549864,False,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,6,False,0.6481427544388956,4.030392594835544,0.4245149673391817,4.494242084984775,4.437842952533359,0.012549197703400303,0.01882725705635487,True,5.714005399804974,0.02063825168691012,0.06263296627942135,4.19198568904604,3.7620573668723463,0.29975707305595,54.0,50.0,,6.0,0.020338903625755383,3.0794662009268046,0.0033647113087726514,True,,12.0,0.016179064622886027,3.871235311763583,0.0003147950505635461,True,,24.0,0.013276012317741413,4.717754456714514,1.954711413599944e-05,True,,pressure_drop_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.5660199564522422,False,0.07794362894400741,False,0.019104609350324958,True,0.0016089524806581245,True,9.99074722506638e-05,True,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Pressure drop
hmml,hmml,6,False,1.5460560394545622,4.030392594835544,0.21940421022642312,30.448384052920705,29.552505054479727,0.029422875016417892,-0.3501569630785352,False,0.34708318363590457,0.5584214938250929,0.1736652393879817,23.83746212658336,23.673131211632086,0.7092868545136879,54.0,50.0,,6.0,0.3056486109508073,0.568185927126403,0.5724517261222222,False,,12.0,0.24301495716334473,0.7146277801791888,0.4781624451012808,False,,24.0,0.1934417465722991,0.8977650505397712,0.3736135997624016,False,,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.3957879870751162,False,0.6939878151439121,False,0.7022074507099259,False,0.6284420707045405,False,0.491035016830585,False,HMML,Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,7,True,18.201742091579032,4.034309706802996,8.829038487042467e-05,9.085248798568482,6.660569451707782,0.2668808967832279,-0.2095717538794658,True,5.079591565762224,0.028716423866649708,-0.10349972939577534,4.913896511934169,4.452343705147593,0.473117221059664,53.0,49.0,,6.0,0.04913767087420515,-2.1063214343378167,0.04032175387455752,True,,12.0,0.04850964300645857,-2.133590828157515,0.03790810545150685,True,,24.0,0.04792045639805573,-2.159823532064161,0.035706708154518874,True,,GNSS_deformation_rate_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.0008991698759788294,True,0.08806369985772577,False,0.132485762730689,False,0.10257487357466559,False,0.0806834737489561,False,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Lagged GNSS deformation change
hmml,hmml,7,True,6.55556126342423,4.034309706802996,0.013523011029875468,17.825249021322666,15.759059430332858,0.11591364521854476,-0.14668821715275615,True,4.581336752810176,0.03732505670366738,0.2540294113629138,13.40575286835094,12.259527857239295,0.7365499282423753,53.0,49.0,,6.0,0.15029641812041172,1.6901893906706091,0.09734486658437173,False,,12.0,0.14941274618680953,1.7001856792412002,0.09543591001454466,False,,24.0,0.12046744096910629,2.1086976640274053,0.04010621303423684,True,,rainfall_mm_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.05200587887251363,False,0.10807858892864464,False,0.20827273780842326,False,0.18477365575286,False,0.08204136866108981,False,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Rainfall
hmml,hmml,7,True,17.61988538141042,4.034309706802996,0.00011054035704957229,10.145789894277504,7.502075637255304,0.2605725413763324,-0.25060724315649985,False,0.03512879334243478,0.8520999939852115,-0.012040817632000734,4.639802411954024,4.63647845494422,0.6634163571080707,53.0,49.0,,6.0,0.06840609342238134,-0.17601966476368286,0.8610039432108109,False,,12.0,0.06771000623303355,-0.17782922055213757,0.8595902256829163,False,,24.0,0.053658355390067955,-0.22439781362045738,0.8233808674320008,False,,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.0009245193498691501,True,0.8933169857742932,False,0.8965426032118136,False,0.8786922306980922,False,0.8640329281549864,False,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,7,True,8.194312258698073,4.034309706802996,0.006123177216823879,26.87933797944064,23.09447172427327,0.14080950423936492,-0.7158834112120411,False,0.3443936373000207,0.5599983006190186,-0.17714905318879196,19.991470986290153,19.851942766355926,0.6955338341620458,53.0,49.0,,6.0,0.2125074497092585,-0.833613378877578,0.40854419777902484,False,,12.0,0.17794431018442236,-0.9955308658377096,0.3243691066541581,False,,24.0,0.1503178632168274,-1.1784963503190677,0.2442902328664742,False,,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.02759454443285502,True,0.6939878151439121,False,0.5527362675833866,False,0.4454023554057096,False,0.35116720974555665,False,HMML,Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,7,False,0.41821878852427136,4.034309706802996,0.5207849364308819,4.156996756051691,4.122514495690463,0.008294993329265778,0.014779783575364398,True,9.87979300003601,0.002835752819763924,0.07469256203764703,3.5413182343948675,2.9470992448163393,0.4798418758030367,53.0,49.0,,6.0,0.015334887383270481,4.870760389093728,1.2033294761835298e-05,True,,12.0,0.011078327662300816,6.7422235841446865,1.6641342839156755e-08,True,,24.0,0.007687021638975728,9.71671026121888,5.180406126448713e-13,True,,pressure_drop_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.6471351507988817,False,0.027291944047200017,True,0.00027676577952221186,True,5.103345137341405e-07,True,2.3829868181664083e-11,True,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Pressure drop
hmml,hmml,8,True,4.996998440311051,4.038392633683038,0.029980869173609623,4.827638282891207,4.380878246837352,0.09254215205748512,-0.2501743488033383,True,5.6034160257946635,0.022005398825007808,-0.27350109744352863,4.819751472616288,4.315920287137187,0.4352175576742095,52.0,48.0,,6.0,0.07664643306538883,-3.5683473647129613,0.0008272396241146079,True,,12.0,0.06958656809404008,-3.930371980321204,0.00027152390099711553,True,,24.0,0.062017867998341566,-4.41003707916632,5.8105561329112464e-05,True,,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.08619499887412767,False,0.07794362894400741,False,0.006342170451545327,True,0.001469423464219684,True,0.00025455769725134985,True,HMML,Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,8,False,3.187666550728841,4.038392633683038,0.08038581925442297,3.442641596131916,3.2323621529713327,0.06108084076973015,-0.07731501491974907,False,1.1961934770872906,0.2795422480006272,-0.05252200664764195,3.2203097258420215,3.142008678220378,0.4376330327969719,52.0,48.0,,6.0,0.03400489680664595,-1.5445424506442553,0.1290250463279703,False,,12.0,0.03350343744163775,-1.5676602360320229,0.1235299850490553,False,,24.0,0.035247091148208565,-1.4901089689017184,0.14273787402622884,False,,GNSS_deformation_rate_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.1803779358879735,False,0.4358963867128424,False,0.2580500926559406,False,0.21855305047140552,False,0.21180458726472667,False,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Lagged GNSS deformation change
hmml,hmml,8,False,0.3335381336030972,4.038392633683038,0.5662275400825403,2.792794467137844,2.773912718750296,0.006760880046750807,0.010725586379891539,True,6.9866666111812545,0.01105852489152603,0.053092380973897624,2.46786130271458,2.154292118995483,0.24534301233334233,52.0,48.0,,6.0,0.01383582169703597,3.837313181426119,0.0003631770149860378,True,,12.0,0.010293825547653058,5.157691931742755,4.7019743323796754e-06,True,,24.0,0.007540633147482606,7.040838605392465,6.366210967573963e-09,True,,pressure_drop_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.6765316063323858,False,0.07750738647136741,False,0.0033412285378715476,True,7.209693976315503e-05,True,8.367020128811494e-08,True,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Pressure drop
hmml,hmml,8,False,0.5959189915271356,4.038392633683038,0.44384664400403595,4.2221802902379855,4.171448748777201,0.012015484411710188,-0.02947886631746093,False,0.06376937815530465,0.8017127989850195,-0.015113122818274089,4.168440704436902,4.162910158767298,0.5903095770474336,52.0,48.0,,6.0,0.07406572909893226,-0.2040501457575196,0.839177003565496,False,,12.0,0.07887478244098665,-0.1916090586947936,0.8488567048786759,False,,24.0,0.06446903468781841,-0.23442452475761597,0.8156525128140157,False,,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.5833413035481616,False,0.8933169857742932,False,0.8965426032118136,False,0.8786922306980922,False,0.8640329281549864,False,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
