station,time,S_log,T_log,Y_log,CO2_3,AirTemp_3,Patm_3,WindSpeed,CO2_SO2
ME02,2008-04-26 10:00:00+00:00,1.6537867650779443e-07,2.18353651734755e-05,9.507726056912503e-08,0.186997,11.870113,956.408545,6.967213,10.666666666666666
ME02,2008-04-26 11:00:00+00:00,2.155528187230903e-07,0.00041510409919780846,1.7473159689963e-07,0.1594,11.202556,956.308411,0.0,10.666666666666666
ME02,2008-04-26 12:00:00+00:00,3.4387128574775817e-07,3.526119705572034e-05,1.6928968879572113e-07,0.167429,10.530231,956.379935,22.540984,10.833333333333334
ME02,2008-04-26 13:00:00+00:00,3.1172179855204054e-07,4.734896930075412e-05,1.285840307006825e-07,0.158899,16.829105,956.651726,0.0,10.833333333333334
ME02,2008-04-26 14:00:00+00:00,2.797938408225117e-07,0.00014008603326654922,1.2182427724295318e-07,0.1594,14.282853,955.979401,4.918033,10.833333333333334
ME02,2008-04-26 15:00:00+00:00,3.0206176143513965e-07,4.057492754110776e-05,1.3851812581239443e-07,0.158899,15.117299,955.578867,6.967213,10.833333333333334
ME02,2008-04-26 16:00:00+00:00,2.0801713110670058e-07,1.4193526955983268e-05,1.2520206372189553e-07,0.158899,12.957276,955.464429,10.245902,10.833333333333334
ME02,2008-04-26 17:00:00+00:00,1.8152130855989294e-07,2.212763192258438e-05,7.24420401255847e-08,0.154885,10.782949,955.679001,2.459016,10.833333333333334
ME02,2008-04-26 18:00:00+00:00,1.76613169305479e-07,2.0804225646038038e-05,7.057481932156944e-08,0.154383,10.473012,955.70761,9.836066,11.0
ME02,2008-04-26 19:00:00+00:00,1.802568635476249e-07,1.840062138123135e-05,7.379668588725622e-08,0.159902,9.805455,956.437154,0.0,11.0
ME02,2008-04-26 20:00:00+00:00,1.9031347092498372e-07,1.7892696782693834e-05,8.018615742509426e-08,0.16793,10.053405,956.737555,5.737705,11.0
ME02,2008-04-26 21:00:00+00:00,1.9407106303671653e-07,1.5640636693152918e-05,7.93236548821002e-08,0.170941,9.71009,956.708945,8.196721,11.0
ME02,2008-04-26 22:00:00+00:00,1.8704101636091382e-07,2.243669970355759e-05,8.188103919400039e-08,0.170941,10.191684,956.565897,4.508197,11.0
ME02,2008-04-26 23:00:00+00:00,1.8233025078908184e-07,1.8267917019481485e-05,8.153275888061897e-08,0.171443,10.544536,956.666031,31.147541,11.0
ME02,2008-04-27 00:00:00+00:00,1.8349227841755997e-07,1.7111907275262683e-05,7.865761601519343e-08,0.175457,9.738699,956.465764,0.409836,11.166666666666666
ME02,2008-04-27 01:00:00+00:00,1.8354028677599843e-07,1.752230600909228e-05,7.847814850114615e-08,0.174453,9.280946,956.165363,0.0,11.166666666666666
ME02,2008-04-27 02:00:00+00:00,1.822791345516552e-07,2.074770493718002e-05,7.970646186524697e-08,0.175457,9.328629,956.022315,2.04918,11.166666666666666
ME02,2008-04-27 03:00:00+00:00,1.898379567257199e-07,1.951028419740754e-05,8.093886635950304e-08,0.171443,8.527561,955.879268,0.0,11.166666666666666
ME02,2008-04-27 04:00:00+00:00,1.8392345648392052e-07,3.0902556497191146e-05,7.72114917753593e-08,0.170941,7.635895,955.664696,0.0,11.166666666666666
ME02,2008-04-27 05:00:00+00:00,1.7653933752434603e-07,2.1919560199864115e-05,7.149181900413644e-08,0.170439,9.171276,956.06523,2.868852,11.166666666666666
ME02,2008-04-27 06:00:00+00:00,1.73286379036004e-07,2.422796326823271e-05,8.181701036167978e-08,0.166927,13.624833,956.737555,0.0,11.333333333333334
ME02,2008-04-27 07:00:00+00:00,2.477165450453008e-07,0.0001140296811752067,1.3792144449254183e-07,0.166425,14.659546,957.667366,2.459016,11.333333333333334
ME02,2008-04-27 08:00:00+00:00,2.456685310106434e-07,7.862123370364738e-05,1.1337485447800219e-07,0.162913,15.412932,958.09651,8.606557,11.333333333333334
ME02,2008-04-27 09:00:00+00:00,2.38686400047555e-07,2.8600704554417928e-05,1.0448092763141593e-07,0.158899,13.677284,957.939157,13.934426,11.333333333333334
ME02,2008-04-27 10:00:00+00:00,2.110738028782256e-07,2.4679923586606583e-05,9.953772358819564e-08,0.158899,16.090025,958.339691,21.721311,11.333333333333334
ME02,2008-04-27 11:00:00+00:00,2.1212483114486913e-07,4.0710273793750375e-05,9.841894939148939e-08,0.167429,16.023269,957.824719,0.819672,11.333333333333334
ME02,2008-04-27 12:00:00+00:00,2.1186166225047951e-07,3.96619459058502e-05,9.510088492719114e-08,0.155386,17.162884,957.867633,2.04918,11.5
ME02,2008-04-27 13:00:00+00:00,2.0256316984463292e-07,3.5686907277379544e-05,8.656220533947464e-08,0.150871,17.315468,957.40988,16.393443,11.5
ME02,2008-04-27 14:00:00+00:00,1.984854235052724e-07,5.329445972099419e-05,8.611190000368212e-08,0.13933,16.066183,956.794774,10.245902,11.5
ME02,2008-04-27 15:00:00+00:00,2.2887916982664338e-07,3.1759714563643464e-05,1.0151253883276909e-07,0.138327,13.872783,956.580202,0.0,11.5
ME02,2008-04-27 16:00:00+00:00,2.121503654248808e-07,3.363060404615632e-05,1.0134865010394427e-07,0.146355,16.929239,957.181003,11.47541,11.5
ME02,2008-04-27 17:00:00+00:00,1.5788770181409664e-07,1.6132011646924518e-05,6.684202631460261e-08,0.142843,14.645241,956.995041,0.0,11.5
ME02,2008-04-27 18:00:00+00:00,1.6014307145909053e-07,2.3031624813032374e-05,6.616932230486766e-08,0.150871,11.970246,956.894907,7.377049,11.666666666666666
ME02,2008-04-27 19:00:00+00:00,1.5952101910055867e-07,1.7526169493774184e-05,6.797064711298779e-08,0.158899,10.992752,957.295442,0.409836,11.666666666666666
ME02,2008-04-27 20:00:00+00:00,1.6736654477462704e-07,1.8509140905330608e-05,7.12707322208258e-08,0.154885,10.840168,957.781804,8.606557,11.666666666666666
ME02,2008-04-27 21:00:00+00:00,1.7017888481429465e-07,1.88822178740348e-05,7.388568125266623e-08,0.158397,10.568377,957.781804,4.508197,11.666666666666666
ME02,2008-04-27 22:00:00+00:00,1.7336762354617773e-07,2.062313155773108e-05,7.379058880008352e-08,0.162411,10.082014,957.924852,0.0,11.666666666666666
ME02,2008-04-27 23:00:00+00:00,1.7528094559674102e-07,1.2799819016766347e-05,7.617685096007531e-08,0.158397,9.924661,957.567233,16.393443,11.666666666666666
ME02,2008-04-28 00:00:00+00:00,1.8054978230664108e-07,2.1119352579145827e-05,7.824213361047136e-08,0.166425,9.295251,956.937822,0.0,11.833333333333334
ME02,2008-04-28 01:00:00+00:00,1.8282267385008343e-07,2.150803083046467e-05,8.04037478945615e-08,0.170439,8.971009,956.42285,0.819672,11.833333333333334
ME02,2008-04-28 02:00:00+00:00,1.826974953870199e-07,1.7273827815339967e-05,7.810757837121974e-08,0.166927,8.856571,956.108144,0.0,11.833333333333334
ME02,2008-04-28 03:00:00+00:00,1.7614903771500052e-07,2.3228170175707776e-05,7.582847034283608e-08,0.166425,8.656304,955.907877,0.409836,11.833333333333334
ME02,2008-04-28 04:00:00+00:00,1.7749871267277713e-07,2.075133164539071e-05,7.735899807454e-08,0.165923,8.408354,955.793439,2.868852,11.833333333333334
ME02,2008-04-28 05:00:00+00:00,1.7061109355839343e-07,1.6616619485040998e-05,7.272561104893457e-08,0.166425,9.781614,955.965096,4.918033,11.833333333333334
ME02,2008-04-28 06:00:00+00:00,1.584992813746677e-07,2.5306480969366034e-05,7.484538058447009e-08,0.161408,14.597559,956.680336,2.868852,12.0
ME02,2008-04-28 07:00:00+00:00,2.0696376445211714e-07,6.583447632112434e-05,1.1378417195607129e-07,0.166425,16.070952,957.209613,38.114754,12.0
ME02,2008-04-28 08:00:00+00:00,2.2474381421475335e-07,0.00010348876142953121,1.0568250074692873e-07,0.162411,16.290292,957.595842,33.606557,12.0
ME02,2008-04-28 09:00:00+00:00,1.7355271231382503e-07,8.500977225912812e-05,8.964860720924391e-08,0.162411,15.193591,957.467099,0.409836,12.0
ME02,2008-04-28 10:00:00+00:00,1.4364800414664536e-07,4.599252011331244e-05,6.434789397870617e-08,0.154383,17.072287,957.796109,27.04918,12.0
ME02,2008-04-28 11:00:00+00:00,1.1306364289577294e-07,2.459124118633479e-05,4.4918481399187004e-08,0.151372,18.488461,957.352661,0.409836,12.0
ME02,2008-04-28 12:00:00+00:00,1.0018677095470069e-07,3.334938126573594e-05,4.110786809025119e-08,0.146355,17.072287,956.75186,64.754098,12.166666666666666
ME02,2008-04-28 13:00:00+00:00,1.0025176129594673e-07,4.112655000011274e-05,3.723745067570186e-08,0.158397,18.331108,956.737555,3.278689,12.166666666666666
ME02,2008-04-28 14:00:00+00:00,1.1292548879106467e-07,2.0174699796768426e-05,4.583926930578092e-08,0.138828,18.111768,956.337021,0.0,12.166666666666666
ME02,2008-04-28 15:00:00+00:00,1.3787800568489044e-07,2.7705658971676474e-05,6.86443224264879e-08,0.125783,15.975586,955.607477,57.786885,12.166666666666666
ME02,2008-04-28 16:00:00+00:00,1.5998881401533254e-07,2.0510861985066646e-05,7.298342447058045e-08,0.126285,15.393858,955.34999,13.934426,12.166666666666666
ME02,2008-04-28 17:00:00+00:00,1.5807509686706882e-07,2.2336843742687894e-05,4.711246200502898e-07,0.132807,15.246042,955.192638,0.819672,12.166666666666666
ME02,2008-04-28 18:00:00+00:00,1.654983767899414e-07,1.9731127186621472e-05,6.84207188985099e-08,0.137323,12.695022,954.763494,0.0,12.333333333333334
ME02,2008-04-28 19:00:00+00:00,1.6392007870931047e-07,2.130395266415074e-05,7.138098017897931e-08,0.138327,12.532901,954.877932,0.409836,12.333333333333334
ME02,2008-04-28 20:00:00+00:00,1.7038266610387134e-07,1.9185068739555413e-05,7.39428306939292e-08,0.150369,12.404158,955.063895,3.278689,12.333333333333334
ME02,2008-04-28 21:00:00+00:00,1.6938790994577075e-07,1.6099662562169554e-05,7.628078978188927e-08,0.150871,11.60309,954.663361,0.0,12.333333333333334
ME02,2008-04-28 22:00:00+00:00,1.7003284906728957e-07,1.635558458483607e-05,7.911901511584932e-08,0.150871,10.740034,954.176998,4.918033,12.333333333333334
ME02,2008-04-28 23:00:00+00:00,1.7397485942716032e-07,1.7258474822451194e-05,7.663752492288911e-08,0.154885,10.344269,953.776464,0.0,12.333333333333334
ME02,2008-04-29 00:00:00+00:00,1.703286699905628e-07,1.3488289575561189e-05,7.548177919785572e-08,0.155386,10.077246,952.875262,1.229508,12.5
ME02,2008-04-29 01:00:00+00:00,1.7130406352472794e-07,2.1175827391505e-05,7.393953464395058e-08,0.158397,9.872211,952.145718,9.836066,12.5
ME02,2008-04-29 02:00:00+00:00,1.7055081834149664e-07,1.9512384617334213e-05,7.459850389745963e-08,0.153881,10.878314,951.845318,30.327869,12.5
ME02,2008-04-29 03:00:00+00:00,1.7020782287322736e-07,2.059452801208168e-05,7.571657331943822e-08,0.158397,11.078581,951.144383,35.245902,12.5
ME02,2008-04-29 04:00:00+00:00,1.7075606493833155e-07,2.5302454889760407e-05,7.555490013997225e-08,0.158899,11.049971,951.001335,38.52459,12.5
ME02,2008-04-29 05:00:00+00:00,1.591762879393345e-07,2.1010001823522023e-05,7.074668004814882e-08,0.158397,12.07038,951.072859,23.770492,12.5
ME02,2008-04-29 06:00:00+00:00,1.590341096406828e-07,1.2272029888222814e-05,7.383247084954482e-08,0.158397,14.940874,951.058554,49.590164,11.8
ME02,2008-04-29 07:00:00+00:00,2.0268703183252595e-07,2.3370034965399094e-05,1.0098846627531415e-07,0.161909,16.614534,951.158688,54.098361,11.8
ME02,2008-04-29 08:00:00+00:00,2.0400576719718814e-07,5.0077450949384525e-05,1.0315191361175538e-07,0.174955,15.975586,951.172993,90.57377,11.8
ME02,2008-04-29 09:00:00+00:00,1.6225295424298772e-07,2.011093613067123e-05,7.129370770389781e-08,0.212085,15.594126,950.729544,75.0,11.8
ME02,2008-04-29 10:00:00+00:00,1.6583923459592993e-07,3.0368089249334158e-05,7.387112481371173e-08,0.204057,16.709899,950.672325,164.344262,11.8
ME02,2008-04-29 11:00:00+00:00,1.5291473459914066e-07,7.524954886389263e-05,7.400748889783514e-08,0.187499,17.06275,950.200267,124.180328,11.8
ME02,2008-04-29 12:00:00+00:00,1.285796744630774e-07,2.3511372861650124e-05,5.5634054864689446e-08,0.175958,17.592027,949.914171,136.065574,11.1
ME02,2008-04-29 13:00:00+00:00,1.1252624709807009e-07,2.6592002063059344e-05,4.65195857732095e-08,0.171944,18.002098,949.456418,138.114754,11.1
ME02,2008-04-29 14:00:00+00:00,1.5036191073604953e-07,4.1688745228607805e-05,6.375235468680783e-08,0.192516,17.038909,948.712569,89.344262,11.1
ME02,2008-04-29 15:00:00+00:00,1.6372730766160563e-07,1.6213736631858896e-05,7.183893497526562e-08,0.166927,17.592027,948.369254,95.491803,11.1
ME02,2008-04-29 16:00:00+00:00,1.64087086116226e-07,1.57493312854947e-05,6.882913117588622e-08,0.17646,16.995995,947.99733,121.721311,11.1
ME02,2008-04-29 17:00:00+00:00,1.5656882437858315e-07,2.032568864203531e-05,6.744818498643387e-08,0.159902,16.109098,948.483693,89.344262,11.1
ME02,2008-04-29 18:00:00+00:00,1.5438352242904008e-07,2.6515080016448453e-05,6.604940165408757e-08,0.151372,14.626168,948.712569,38.934426,10.4
ME02,2008-04-29 19:00:00+00:00,1.53283346881008e-07,2.3956554677930955e-05,6.50271050950173e-08,0.150871,13.534236,949.070189,17.622951,10.4
ME02,2008-04-29 20:00:00+00:00,1.5452876986768592e-07,2.3871543451370696e-05,6.821088306699906e-08,0.150369,12.017929,949.227541,0.0,10.4
ME02,2008-04-29 21:00:00+00:00,1.6048692379967434e-07,2.1916613183045326e-05,6.96543142048985e-08,0.158397,12.504291,949.184627,0.0,10.4
ME02,2008-04-29 22:00:00+00:00,1.6184424671213842e-07,1.9542942004606047e-05,7.046397091655558e-08,0.163415,11.436201,949.113103,0.0,10.4
ME02,2008-04-29 23:00:00+00:00,1.623245540963622e-07,2.1818684111989836e-05,7.131074158180052e-08,0.158899,12.299256,948.855617,0.0,10.4
ME02,2008-04-30 00:00:00+00:00,1.6147449041666957e-07,1.6921262784009027e-05,7.250380062893484e-08,0.154383,11.316994,948.769788,0.0,9.7
ME02,2008-04-30 01:00:00+00:00,1.6082305862296357e-07,2.1830965992493955e-05,7.240171527114541e-08,0.162411,11.283616,948.312035,0.0,9.7
ME02,2008-04-30 02:00:00+00:00,1.6531566382021508e-07,2.035924955283338e-05,7.382155082076792e-08,0.154885,11.216861,948.054549,0.409836,9.7
ME02,2008-04-30 03:00:00+00:00,1.6467563909929397e-07,1.468377048428524e-05,7.461604031313468e-08,0.157895,10.658974,948.183292,0.0,9.7
ME02,2008-04-30 04:00:00+00:00,1.6758106525185346e-07,2.222527732577844e-05,7.566930378976191e-08,0.157895,11.102422,948.526607,0.0,9.7
ME02,2008-04-30 05:00:00+00:00,1.5198157145813688e-07,1.790353519872962e-05,7.044097113209983e-08,0.153881,13.171848,949.070189,0.0,9.7
ME02,2008-04-30 06:00:00+00:00,1.4270755986760798e-07,2.108199505886807e-05,6.835323244775294e-08,0.170439,18.388327,949.914171,0.819672,9.3
ME02,2008-04-30 07:00:00+00:00,1.716533921528323e-07,3.869749480755463e-05,7.9537316986426e-08,0.154383,19.284761,950.400534,4.508197,9.3
ME02,2008-04-30 08:00:00+00:00,1.6058727473339453e-07,2.7602461338870224e-05,8.492018654575101e-08,0.154383,19.070189,950.68663,33.196721,9.3
ME02,2008-04-30 09:00:00+00:00,8.995243860261943e-08,1.888605958174645e-05,5.233880445364981e-08,0.137323,19.666222,951.130078,23.770492,9.3
ME02,2008-04-30 10:00:00+00:00,4.5358213359137595e-08,1.8379596205820317e-05,1.8970526208932524e-08,0.146857,19.976159,951.659355,13.52459,9.3
ME02,2008-04-30 11:00:00+00:00,5.8589624887154506e-08,1.9367468088016118e-05,1.8161515932593785e-07,0.150369,19.494564,951.745184,15.57377,9.3
ME02,2008-04-30 12:00:00+00:00,6.403367396768147e-08,1.8017107168989148e-05,2.3263453232058573e-08,0.172446,18.803166,951.587831,26.229508,8.9
ME02,2008-04-30 13:00:00+00:00,7.295319458450931e-08,2.134819520380005e-05,1.4848618204411236e-07,0.127288,18.197597,951.745184,29.918033,8.9
ME02,2008-04-30 14:00:00+00:00,8.273499009622127e-08,2.2017421590296296e-05,4.642688785057593e-08,0.138327,17.768453,951.187297,42.213115,8.9
ME02,2008-04-30 15:00:00+00:00,1.153649747180426e-07,2.057051730532323e-05,5.046142176466059e-08,0.125281,17.768453,951.516307,24.180328,8.9
ME02,2008-04-30 16:00:00+00:00,1.398135683558394e-07,1.6019380558880036e-05,6.50166444205893e-08,0.126285,17.210566,951.487698,25.819672,8.9
ME02,2008-04-30 17:00:00+00:00,1.475573130558314e-07,2.8684955226213936e-05,6.495879463081286e-08,0.135316,15.432005,951.215907,0.409836,8.9
ME02,2008-04-30 18:00:00+00:00,1.4968169504163462e-07,3.113342044541799e-05,6.527073436385295e-08,0.134313,13.434103,951.31604,0.0,8.5
ME02,2008-04-30 19:00:00+00:00,1.529789500152691e-07,2.8812153601135183e-05,6.672722493048634e-08,0.142341,13.543773,951.67366,0.0,8.5
ME02,2008-04-30 20:00:00+00:00,1.5460141619688132e-07,2.8671856551155213e-05,1.2264841452987517e-07,0.142843,13.348274,952.417509,0.0,8.5
ME02,2008-04-30 21:00:00+00:00,1.5199222412905513e-07,2.802854721800063e-05,6.505745125205933e-08,0.142843,12.804692,952.36029,1.639344,8.5
ME02,2008-04-30 22:00:00+00:00,1.5106451681194397e-07,2.7223111307072968e-05,6.532902069093173e-08,0.146355,12.723632,952.603471,0.0,8.5
ME02,2008-04-30 23:00:00+00:00,1.501731121525571e-07,2.748920251016147e-05,6.430458446143795e-08,0.154383,12.113294,952.474728,0.0,8.5
ME02,2008-05-01 00:00:00+00:00,1.5002396707489582e-07,2.4637579265205723e-05,6.520497379989171e-08,0.158397,11.722296,952.317376,0.0,8.1
ME02,2008-05-01 01:00:00+00:00,1.526986716982067e-07,3.348515216844567e-05,6.574636999834072e-08,0.146355,12.389853,952.345985,0.0,8.1
ME02,2008-05-01 02:00:00+00:00,1.4893927616522185e-07,2.773007308479417e-05,6.623271267851617e-08,0.154383,13.696357,952.303071,0.409836,8.1
ME02,2008-05-01 03:00:00+00:00,1.4557095385513438e-07,3.159558936796177e-05,6.465723913556257e-08,0.150369,12.852375,952.00267,0.0,8.1
ME02,2008-05-01 04:00:00+00:00,1.3360310905038206e-07,2.3957666512442126e-05,6.254185801803961e-08,0.154383,14.969483,951.959756,16.803279,8.1
ME02,2008-05-01 05:00:00+00:00,1.3557877795410933e-07,2.0126178265682177e-05,6.055623711926317e-08,0.149867,14.611863,952.903872,18.032787,8.1
ME02,2008-05-01 06:00:00+00:00,1.4955095180917952e-07,1.6286686423341168e-05,6.756128115157258e-08,0.149867,15.474919,953.37593,0.409836,8.475
ME02,2008-05-01 07:00:00+00:00,1.5648817040102158e-07,2.5485779334732098e-05,7.240677293243514e-08,0.146355,18.497997,954.477398,0.409836,8.475
ME02,2008-05-01 08:00:00+00:00,1.625344207878279e-07,3.896294977078476e-05,7.35982068087287e-08,0.149867,20.705703,955.235552,1.229508,8.475
ME02,2008-05-01 09:00:00+00:00,9.831056947565521e-08,2.456314830804262e-05,5.619430209868714e-08,0.154885,20.228877,955.421514,36.885246,8.475
ME02,2008-05-01 10:00:00+00:00,4.265505632375971e-08,2.6788940438546145e-05,1.7935249752428358e-08,0.155888,20.0,955.621781,45.901639,8.475
ME02,2008-05-01 11:00:00+00:00,4.157115260887283e-08,2.0146572479216887e-05,1.3789610611253115e-08,0.126285,21.56399,955.979401,6.557377,8.475
ME02,2008-05-01 12:00:00+00:00,4.401463091256708e-08,2.1161337900383644e-05,1.716120393407558e-08,0.122772,21.459088,956.03662,31.967213,8.85
ME02,2008-05-01 13:00:00+00:00,4.796218003559678e-08,1.9280427397333777e-05,3.872694786974969e-08,0.13933,21.101469,955.850658,31.557377,8.85
ME02,2008-05-01 14:00:00+00:00,5.542729634585279e-08,1.740538806489531e-05,1.6713153728939883e-08,0.123274,21.411406,955.664696,14.754098,8.85
ME02,2008-05-01 15:00:00+00:00,7.461238947297213e-08,3.312430731150821e-05,4.6402657808877476e-08,0.11926,21.440015,955.650391,4.098361,8.85
ME02,2008-05-01 16:00:00+00:00,1.1908277142486748e-07,1.8596630807883968e-05,5.319671808743975e-08,0.11926,19.508869,955.435819,1.229508,8.85
ME02,2008-05-01 17:00:00+00:00,1.412395378484912e-07,2.563507520303572e-05,6.324952725623412e-08,0.122772,18.722106,955.392905,9.836066,8.85
ME02,2008-05-01 18:00:00+00:00,1.4619790385228944e-07,2.3155839028910057e-05,6.60503887857796e-08,0.131302,17.434675,955.435819,2.868852,9.225
ME02,2008-05-01 19:00:00+00:00,1.5117868071719445e-07,2.9077672174537313e-05,6.482865497526477e-08,0.123274,17.258249,956.294106,0.0,9.225
ME02,2008-05-01 20:00:00+00:00,1.4955394235386595e-07,2.1842629310148248e-05,6.559858564698466e-08,0.126786,16.380889,956.42285,0.0,9.225
ME02,2008-05-01 21:00:00+00:00,5.042027341826815e-07,3.0602907722300336e-05,2.2427654403673987e-07,0.131804,15.799161,956.322716,0.0,9.225
ME02,2008-05-01 22:00:00+00:00,3.6676580640372076e-07,2.9534719542379508e-05,2.2080129711577528e-07,0.1308,16.533473,956.451459,0.0,9.225
ME02,2008-05-01 23:00:00+00:00,1.4936061188227463e-07,2.6738977937779032e-05,6.393274324574341e-08,0.126285,15.60843,956.465764,0.0,9.225
ME02,2008-05-02 00:00:00+00:00,1.4661920785501695e-07,1.649858907531922e-05,6.383154022715981e-08,0.138327,16.099561,955.836353,0.0,9.6
ME02,2008-05-02 01:00:00+00:00,1.5863898574988803e-07,2.599674921652156e-05,4.466234256614824e-07,0.13933,16.743277,955.607477,0.0,9.6
ME02,2008-05-02 02:00:00+00:00,1.46493114319639e-07,2.9166895515105275e-05,6.452202720791549e-08,0.1308,17.162884,955.822048,6.147541,9.6
ME02,2008-05-02 03:00:00+00:00,1.4669063573919903e-07,2.322694735639721e-05,6.227295100397229e-08,0.13933,16.337974,955.650391,0.0,9.6
ME02,2008-05-02 04:00:00+00:00,1.3855636162657743e-07,3.2656252967697476e-05,2.6862336697600813e-07,0.130299,16.709899,956.122449,0.0,9.6
ME02,2008-05-02 05:00:00+00:00,1.347057045648557e-07,2.0497074599942384e-05,5.83844753949097e-08,0.133811,16.829105,956.995041,0.0,9.6
ME02,2008-05-02 06:00:00+00:00,1.480767109820751e-07,1.6454588663141712e-05,6.767188378927062e-08,0.135316,17.839977,957.853328,0.409836,8.95
ME02,2008-05-02 07:00:00+00:00,1.6603279837202568e-07,2.243593082633039e-05,7.720813311369004e-08,0.142843,19.356285,958.42552,0.409836,8.95
ME02,2008-05-02 08:00:00+00:00,1.7370208710429204e-07,2.86307086537673e-05,7.85354983495927e-08,0.135316,20.414839,959.097845,4.098361,8.95
ME02,2008-05-02 09:00:00+00:00,8.83075341182645e-08,2.2134639686445268e-05,5.643167521198508e-08,0.126786,20.672325,959.38394,4.098361,8.95
ME02,2008-05-02 10:00:00+00:00,5.032247654185856e-08,3.133020541206308e-05,1.808015095166015e-08,0.126786,21.716574,959.283807,24.180328,8.95
ME02,2008-05-02 11:00:00+00:00,4.72431746734327e-08,2.490598230855102e-05,2.4336492206886178e-08,0.119762,21.187297,958.625787,30.327869,8.95
ME02,2008-05-02 12:00:00+00:00,9.357887905917906e-08,2.3727701603339257e-05,2.9787117171693325e-08,0.122772,21.654587,958.525653,20.491803,8.3
ME02,2008-05-02 13:00:00+00:00,5.105695671522819e-08,2.82754719033768e-05,2.1742763462654113e-08,0.111734,21.773794,958.09651,52.04918,8.3
ME02,2008-05-02 14:00:00+00:00,7.77589037064216e-08,3.4861317188448606e-05,4.5489288301462596e-08,0.116249,21.37326,957.724585,4.098361,8.3
ME02,2008-05-02 15:00:00+00:00,1.3627490079165145e-07,1.5496975880951164e-05,9.107683859093481e-08,0.10772,20.829678,957.510013,20.081967,8.3
ME02,2008-05-02 16:00:00+00:00,1.535866506598968e-07,1.6600118507010154e-05,7.569873693885729e-08,0.116249,18.607667,957.166698,8.606557,8.3
ME02,2008-05-02 17:00:00+00:00,1.451684096771684e-07,2.326923031151608e-05,6.291690547896032e-08,0.123776,16.910166,956.937822,1.229508,8.3
ME02,2008-05-02 18:00:00+00:00,1.4848526693145837e-07,2.83871120179542e-05,1.8383347752215008e-07,0.123274,15.784856,956.880603,5.327869,7.65
ME02,2008-05-02 19:00:00+00:00,1.490109175397962e-07,2.7508068251084395e-05,6.582194859243135e-08,0.139832,13.96338,957.252527,1.229508,7.65
ME02,2008-05-02 20:00:00+00:00,1.5055657737200132e-07,2.6628734825644784e-05,6.525545357015048e-08,0.135316,13.653443,957.481404,14.754098,7.65
ME02,2008-05-02 21:00:00+00:00,1.497993578643199e-07,2.6805238920258684e-05,6.530534660009125e-08,0.139832,13.801259,957.467099,0.0,7.65
ME02,2008-05-02 22:00:00+00:00,1.48266259112833e-07,2.7597956727048452e-05,6.565193814733885e-08,0.1308,14.115964,957.452794,14.754098,7.65
ME02,2008-05-02 23:00:00+00:00,1.5279631466814995e-07,2.538559469296166e-05,6.585715458308142e-08,0.13933,14.087355,957.538623,11.47541,7.65
ME02,2008-05-03 00:00:00+00:00,1.512143567684479e-07,2.4811049293023002e-05,6.447261395234527e-08,0.13933,14.144574,957.209613,6.557377,7.0
ME02,2008-05-03 01:00:00+00:00,1.4902252866011745e-07,2.8543391909532202e-05,6.523590552930812e-08,0.135316,14.063513,957.009346,0.0,7.0
ME02,2008-05-03 02:00:00+00:00,1.4757190221548868e-07,2.9542593122628394e-05,6.272213779700535e-08,0.143344,14.173183,956.75186,0.0,7.0
ME02,2008-05-03 03:00:00+00:00,1.4500787407404721e-07,2.5669502865565026e-05,6.433108424044409e-08,0.142843,13.906161,956.580202,0.0,7.0
ME02,2008-05-03 04:00:00+00:00,1.4500202510498134e-07,2.464503854077659e-05,6.258171848732903e-08,0.139832,13.877551,956.737555,0.0,7.0
ME02,2008-05-03 05:00:00+00:00,1.3813865694017768e-07,2.019652934670077e-05,6.01912471209112e-08,0.152878,12.695022,957.238222,3.278689,7.0
ME02,2008-05-03 06:00:00+00:00,1.4880273928345118e-07,2.1926047545941173e-05,6.945799219719813e-08,0.14786,16.476254,958.0679,27.868852,6.625
ME02,2008-05-03 07:00:00+00:00,1.7003400580063697e-07,2.8742873928938785e-05,7.694361811240566e-08,0.14786,17.663551,958.497044,6.147541,6.625
ME02,2008-05-03 08:00:00+00:00,1.8245601864383627e-07,1.9441955055291324e-05,8.037097155856145e-08,0.13933,20.24795,958.911883,8.606557,6.625
ME02,2008-05-03 09:00:00+00:00,1.518212177781143e-07,2.7842784581073035e-05,6.724399591784113e-08,0.131302,20.24795,958.75453,17.213115,6.625
ME02,2008-05-03 10:00:00+00:00,1.2699840469946363e-07,3.494805392029525e-05,6.861242436222597e-08,0.131302,21.049018,958.654396,2.459016,6.625
ME02,2008-05-03 11:00:00+00:00,4.99457507331349e-08,1.9605957270094183e-05,1.9341032502703775e-08,0.131804,19.699599,958.554263,44.672131,6.625
ME02,2008-05-03 12:00:00+00:00,5.206264551312896e-08,2.058042061179108e-05,2.003590083842223e-08,0.128292,20.286096,958.497044,53.278689,6.25
ME02,2008-05-03 13:00:00+00:00,4.56496203530937e-08,2.2598554119595545e-05,2.116677094729176e-08,0.108221,20.705703,958.168034,59.016393,6.25
ME02,2008-05-03 14:00:00+00:00,5.378982297187541e-08,2.3442233937367504e-05,2.0143396591794978e-08,0.10772,20.205035,957.581537,25.409836,6.25
ME02,2008-05-03 15:00:00+00:00,6.598459071591747e-08,2.1506891259791684e-05,4.773874447056272e-08,0.118758,20.309937,957.309746,6.147541,6.25
