time,station,S_log_scaled,T_log_scaled,Y_log_scaled,CO2_3_scaled,AirTemp_3_scaled,Patm_3_scaled,WindSpeed_scaled,CO2_SO2_scaled
2008-04-14 13:00:00+00:00,ME01,0.05921197711793885,-0.7496439563071673,0.2824678089002215,-0.6271349047553024,-0.05385680596174146,-0.02594205959615453,2.6582872133822715,1.0915422977789173
2008-04-14 14:00:00+00:00,ME01,-0.1811455143944924,-0.7618063829996625,-0.15525550216571876,-1.0057930737817435,0.008976022275146685,-0.06585279174298254,0.6744907594765952,1.0915422977789173
2008-04-14 15:00:00+00:00,ME01,-0.21309869665180095,-0.7816722971230923,0.008553751743821291,-0.6271349047553024,0.07437358197598788,-0.08181702880125735,3.213750112049486,1.0915422977789173
2008-04-14 16:00:00+00:00,ME01,-0.39568752392249745,-0.5647476981034949,-0.2225543487533903,-1.02947100114239,0.39110218570003835,0.021950930581047048,0.6744907594765952,1.0915422977789173
2008-04-14 17:00:00+00:00,ME01,-0.4203722586172272,0.3192554028118153,-0.4514565375622606,-0.6271349047553024,-0.4218773497214094,-0.1416831270215311,1.229953754953073,1.0915422977789173
2008-04-14 18:00:00+00:00,ME01,-0.19608148602489087,0.45052681994810556,0.8466691112582758,-0.8401419166291697,-1.1450955866940122,-0.1416831270215311,-0.6744907594765952,1.4622547762698708
2008-04-14 19:00:00+00:00,ME01,-0.19887178933699393,5.33636480114884,-0.6982059180026401,-0.6271349047553024,-1.243832772955833,0.005986693522772238,-0.6744907594765952,1.4622547762698708
2008-04-14 20:00:00+00:00,ME01,-0.07081158923773498,2.845614732163309,0.011058366175568797,-0.6744907594765952,-1.4374604516700598,0.02993290960898002,-0.6744907594765952,1.4622547762698708
2008-04-14 21:00:00+00:00,ME01,0.10598877641092572,0.07066219924010336,1.5586559887946652,-0.5087924351380445,-1.4066850187243458,-0.02993290960891658,-0.6744907594765952,1.4622547762698708
2008-04-14 22:00:00+00:00,ME01,0.7690834549825628,-0.6323293309708604,3.1881677343077817,-0.27215466308950753,-1.5361976379318798,-0.02993290960891658,-0.6744907594765952,1.4622547762698708
2008-04-14 23:00:00+00:00,ME01,0.7040188870518851,-0.5656312532411826,5.6082028480478465,-0.27215466308950753,-1.6349348241936998,-0.08580815781642828,-0.6348148381432227,1.4622547762698708
2008-04-15 00:00:00+00:00,ME01,0.4772374353536377,0.6186693233191873,5.2100623110425985,-0.27215466308950753,-1.5169630931874374,-0.22150431231287343,-0.3570832920003521,1.832967254760824
2008-04-15 01:00:00+00:00,ME01,0.11675928654259266,0.1634377439203483,-0.6472948313113999,-0.6744907594765952,-1.3733453921633665,-0.41307571501683027,0.0,1.832967254760824
2008-04-15 02:00:00+00:00,ME01,0.25108405115118704,-0.8030217841723782,-0.4938865108507061,-0.29583259045015464,-0.49368633469561657,-0.5008791583384827,3.491481658192357,1.832967254760824
2008-04-15 03:00:00+00:00,ME01,0.37298455351417914,-0.43185694883942577,0.5179311943698446,-0.29583259045015464,-0.8309317144339144,-0.6445578498676152,4.56273172781194,1.832967254760824
2008-04-15 04:00:00+00:00,ME01,0.7145725846578722,-0.1535382903178946,3.033322279267532,-0.7217994470119119,-1.036100012425069,-0.6884594320272687,0.0,1.832967254760824
2008-04-15 05:00:00+00:00,ME01,1.3102437604216204,-0.5873075384070868,1.882464402221693,-0.10650350593693302,-0.6642322370073006,-0.6884594320272687,0.7141666808099677,1.832967254760824
2008-04-15 06:00:00+00:00,ME01,1.9853140328655112,-0.5981922948693227,0.8448731611442356,-0.34314127798547,-0.22440270827342546,-0.496888308325689,0.6744907594765952,1.3335351656827341
2008-04-15 07:00:00+00:00,ME01,2.388245283811315,-0.4728440106049552,1.2542798518822298,0.272201830275485,0.0884789327168683,-0.3212811426800069,5.753009561431641,1.3335351656827341
2008-04-15 08:00:00+00:00,ME01,2.5724814238605536,7.653248697018642,0.8442888425690624,-0.6981215196512648,0.5065091852423481,-0.16163821409259968,1.4283333616199352,1.3335351656827341
2008-04-15 09:00:00+00:00,ME01,2.2187153489176885,1.1997304720576902,0.09048350703712582,-0.059147651215638905,0.6026819089645594,-0.053879404697501514,7.895509603861544,1.3335351656827341
2008-04-15 10:00:00+00:00,ME01,2.200053349735502,-0.4010315042950424,0.4354258499382371,-1.218800085655611,0.7860509307473197,0.23746854937117998,4.404027945669187,1.3335351656827341
2008-04-15 11:00:00+00:00,ME01,2.735609860412607,-0.3818681336768283,1.8102104435890842,-0.46148374760272787,1.1053442659353228,0.2614150444597649,3.570833500859102,1.3335351656827341
2008-04-15 12:00:00+00:00,ME01,3.099789011997347,-0.32713755551873885,1.7957809665070463,-0.01183896368032353,0.7027013264961841,0.057870533712735865,8.927083752147755,0.8341030766046442
2008-04-15 13:00:00+00:00,ME01,3.502223254212796,1.0659430089075552,1.5259797369749628,-0.01183896368032353,0.762969692193463,-0.0059866935227088,8.331944835337904,0.8341030766046442
2008-04-15 14:00:00+00:00,ME01,3.5242593138100524,-0.08224688650367805,1.383513040067132,-0.2484767357288605,0.7757925427401959,-0.02594205959615453,7.022639237718086,0.8341030766046442
2008-04-15 15:00:00+00:00,ME01,3.7942116689509455,0.33707952944459796,3.0592330238234653,-0.41412789288143376,0.6706439312050099,-0.0019955645075696,2.6979631347156445,0.8341030766046442
2008-04-15 16:00:00+00:00,ME01,3.8976542960945912,0.40342927610889223,0.8611973185922666,-0.6744907594765952,0.40905423025033266,0.033924038624150936,5.356250251288653,0.8341030766046442
2008-04-15 17:00:00+00:00,ME01,4.126333553073422,0.35348177251837054,0.22367090981896612,-0.6508128321159481,-0.23979055920845427,-0.0339240386240875,5.594305779288887,0.8341030766046442
2008-04-15 18:00:00+00:00,ME01,3.6666719050202268,0.23103341824733292,-0.3895253750236045,-0.4851616749633749,-0.6578208117339341,-0.06984364175577631,2.2218519819059117,0.334670987526555
2008-04-15 19:00:00+00:00,ME01,3.2750146300304404,0.7817082684462971,2.330219469777555,-0.6508128321159481,-0.8668360724588459,0.06585251274066883,-0.6348148381432227,0.334670987526555
2008-04-15 20:00:00+00:00,ME01,3.30797052005132,0.33360676014721125,5.88448452410566,-0.6508128321159481,-1.1925408329202158,0.18957583819638726,-0.6744907594765952,0.334670987526555
2008-04-15 21:00:00+00:00,ME01,3.4551119207582834,4.311405383644656,5.992762359722168,-0.27215466308950753,-1.410531981458103,0.30930775563458934,-0.6348148381432227,0.334670987526555
2008-04-15 22:00:00+00:00,ME01,3.3641057579298477,0.6479066136038546,6.032307282907173,-0.5324703624986916,-1.493881585709238,0.46495955520682564,-0.6744907594765952,0.334670987526555
2008-04-15 23:00:00+00:00,ME01,3.273642164420438,1.7717829422966929,4.923484673150419,0.08287274576226471,-1.654169368938142,0.42903995207513684,-0.5951389168098503,0.334670987526555
2008-04-16 00:00:00+00:00,ME01,3.137216510674764,3.463691006167828,2.1739264812172365,-0.3194633506248242,-1.7157199659052258,0.43702221010544695,-0.5554629954764779,-0.16476110155153492
2008-04-16 01:00:00+00:00,ME01,3.2267815304411367,0.5813822096157685,2.799314690990599,0.08287274576226471,-1.7054615778981026,0.3572007458117592,-0.6744907594765952,-0.16476110155153492
2008-04-16 02:00:00+00:00,ME01,3.040997679731399,0.29691943340207555,1.3328864663615423,0.08287274576226471,-1.8990889876879857,0.26540617347493584,-0.6744907594765952,-0.16476110155153492
2008-04-16 03:00:00+00:00,ME01,2.7145760138472452,0.19205450582051417,2.0418698293601762,0.059194818401617645,-1.9170413011626235,0.24145967838635088,-0.5951389168098503,-0.16476110155153492
2008-04-16 04:00:00+00:00,ME01,2.6313482732843867,0.7058847040466016,0.17515054477781922,0.24852390291483925,-2.0529653456435235,0.2933435185763145,-0.6744907594765952,-0.16476110155153492
2008-04-16 05:00:00+00:00,ME01,2.5384394475600436,0.16905285692680824,0.28759753446386194,0.24852390291483925,-1.8593376669292967,0.46096842619165473,-0.6744907594765952,-0.16476110155153492
2008-04-16 06:00:00+00:00,ME01,2.105645678035803,3.090065624422776,0.7093265722886289,0.46153091478870656,-0.3475039022075929,0.6685040659538863,-0.6744907594765952,-0.1390171794341076
2008-04-16 07:00:00+00:00,ME01,1.7819838139331836,2.9633501480864033,-0.1066638809943136,-0.17749012083289675,-0.33852774547027437,0.919941566878117,0.7935185234767126,-0.1390171794341076
2008-04-16 08:00:00+00:00,ME01,1.5738452473164741,8.059638140278327,-0.028206069233767887,0.4378529874280595,-0.05770349977115537,1.0875664744934572,-0.6744907594765952,-0.1390171794341076
2008-04-16 09:00:00+00:00,ME01,1.366212030889726,4.60218768575765,0.546043492526995,-0.08282557857628596,0.15387622349336572,1.1314683356554878,-0.5951389168098503,-0.1390171794341076
2008-04-16 10:00:00+00:00,ME01,1.0785604727229448,0.012464901425164203,0.16683853348745084,0.272201830275485,0.34109220800988266,1.1993164129036946,1.5473612224293163,-0.1390171794341076
2008-04-16 11:00:00+00:00,ME01,0.978780723891129,-0.025318628259559443,-0.2880447001087896,0.08287274576226471,0.5360021179939141,1.115503819594836,2.3408797459060287,-0.1390171794341076
2008-04-16 12:00:00+00:00,ME01,0.8733372119113236,-0.12524811328434587,1.3503957346651678,-0.46148374760272787,0.17311076823780797,1.099539582536561,6.943287395051342,-0.11327325731668031
2008-04-16 13:00:00+00:00,ME01,0.9427102344694064,-0.11732226574490871,2.7220700934850597,0.059194818401617645,0.06924438797242603,1.0755933664503534,2.8963427413825067,-0.11327325731668031
2008-04-16 14:00:00+00:00,ME01,0.8012636075366851,-0.4498525039172172,3.4296871840905743,-0.6981215196512648,0.02949279828939358,0.8481023606147077,0.039675921333372485,-0.11327325731668031
2008-04-16 15:00:00+00:00,ME01,0.943856876707491,2.113668699122778,3.5058916753796905,-1.2661559403769052,0.08591420125291573,0.7323612931893311,2.301203824572656,-0.11327325731668031
2008-04-16 16:00:00+00:00,ME01,1.1348378717819938,2.0617740906086732,3.7399588902034604,-1.0768268558636842,0.15131149202941313,0.764289767305849,-0.6348148381432227,-0.11327325731668031
2008-04-16 17:00:00+00:00,ME01,1.3317973092950106,2.8041559684739896,3.375082137277939,-0.7217994470119119,-0.3859729916964775,0.49289717931058147,-0.6744907594765952,-0.11327325731668031
2008-04-16 18:00:00+00:00,ME01,1.928283902020282,0.9037638058132955,10.561070198136681,-0.6981215196512648,-0.48342767776414963,0.5367987614702033,3.213750112049486,-0.08752933519925299
2008-04-16 19:00:00+00:00,ME01,2.387580585055073,1.9281328670528923,13.129496361440923,-0.5087924351380445,-0.6283278789823686,0.5926737306753378,1.983796357096413,-0.08752933519925299
2008-04-16 20:00:00+00:00,ME01,2.081143924874822,-0.4157389427136931,10.904434362155104,-0.6981215196512648,-0.7591227294597073,0.5647363855739591,1.5870371437626885,-0.08752933519925299
2008-04-16 21:00:00+00:00,ME01,3.212915654561904,-0.6632923970006482,18.98031167243682,-0.3194633506248242,-0.7898978934810773,0.5447810195005451,2.578935273906264,-0.08752933519925299
2008-04-16 22:00:00+00:00,ME01,3.827851666154009,-0.48581243524881307,18.031022985390134,-0.36681920534611706,-0.2692834919600197,0.3771561118851732,2.3805556672394013,-0.08752933519925299
2008-04-16 23:00:00+00:00,ME01,4.30843298752716,-0.5145203013961243,22.554638466904258,-0.1538121934722497,-0.42059511845160474,0.3372453797383135,3.412129815525612,-0.08752933519925299
2008-04-17 00:00:00+00:00,ME01,5.767802570804856,-0.38626975754184206,22.23008021129345,0.46153091478870656,-0.4731692897570264,0.06186166272787507,7.221018844384949,-0.06178541308182569
2008-04-17 01:00:00+00:00,ME01,7.057843933586355,1.475023999519629,23.190763578469873,0.08287274576226471,-0.1654168427702945,-0.017959801565812693,6.665555848908471,-0.06178541308182569
2008-04-17 02:00:00+00:00,ME01,8.658389706104927,-0.6629686679654462,33.181524749808645,0.272201830275485,-0.15515845476317083,-0.29334351857625107,2.578935273906264,-0.06178541308182569
2008-04-17 03:00:00+00:00,ME01,9.539943679198643,-0.5964306331284227,31.06055962587336,-0.1538121934722497,0.11668936527428582,-0.4450041891333482,3.848564950192709,-0.06178541308182569
2008-04-17 04:00:00+00:00,ME01,13.889477544052362,-0.6249690912029896,48.23544096608243,0.24852390291483925,-0.6680791997410578,-0.5367987614701716,1.8250926717629234,-0.06178541308182569
2008-04-17 05:00:00+00:00,ME01,13.991874220836827,-0.6114175532961744,38.48791139769276,-0.5087924351380445,-0.082067238519159,-0.4928971793105181,2.459907509906146,-0.06178541308182569
2008-04-17 06:00:00+00:00,ME01,10.201390128711449,-0.6930747564521264,28.418123151324853,-0.13013426611160264,0.2423550217480626,-0.3372453797382817,3.96759281100209,0.04462279833687366
2008-04-17 07:00:00+00:00,ME01,9.61247789253749,-0.6314115423122502,38.34457119451913,0.03551689104097058,0.49753302850502956,-0.30132577660659293,2.7773149773823893,0.04462279833687366
2008-04-17 08:00:00+00:00,ME01,6.977838154560543,-0.6906675887843768,21.403880317054796,-0.13013426611160264,0.8988934677500202,-0.21751346230007967,1.1902778336197006,0.04462279833687366
2008-04-17 09:00:00+00:00,ME01,9.58910715344358,-0.5999635201985005,37.962825374913265,-0.7217994470119119,0.256460372488943,-0.4330310810902443,-0.2777314493336072,0.04462279833687366
2008-04-17 10:00:00+00:00,ME01,11.534070066910614,0.07494185403298816,55.09817834593387,-0.13013426611160264,-0.44495885719960887,-0.5647363855739274,0.0,0.04462279833687366
2008-04-17 11:00:00+00:00,ME01,12.93264628184184,-0.3598600282441278,58.20490736924946,-0.10650350593693302,-0.5808826327561656,-0.7563077882778525,-0.6348148381432227,0.04462279833687366
2008-04-17 12:00:00+00:00,ME01,9.47153687399154,-0.542268589429464,47.091089137179054,-0.7217994470119119,-0.7193714087010181,-0.9638434280400842,0.07935184266674487,0.15103100975557374
2008-04-17 13:00:00+00:00,ME01,6.618689002298834,3.5780763355890217,33.30888671773939,0.272201830275485,-0.9219749752282201,-1.1035307115516686,1.9044445144296684,0.15103100975557374
2008-04-17 14:00:00+00:00,ME01,7.027915318053484,-0.5603131174667472,29.445621841595198,0.3195105178108017,-0.8091324382255196,-1.3030843722859673,1.229953754953073,0.15103100975557374
2008-04-17 15:00:00+00:00,ME01,6.973473456907431,-0.5472199920012347,34.40157098732683,0.059194818401617645,-0.7334767594418985,-1.3589593414910701,0.5157870741431054,0.15103100975557374
2008-04-17 16:00:00+00:00,ME01,3.745321419896902,-0.6191672869303823,15.479379750588068,0.08287274576226471,-0.4359827004622898,-1.5106200120481672,-0.19837960666686225,0.15103100975557374
2008-04-17 17:00:00+00:00,ME01,3.1610733718759523,-0.3871151796088053,12.678387687088485,0.059194818401617645,-0.8399076022468898,-1.742101867896575,0.7141666808099677,0.15103100975557374
2008-04-17 18:00:00+00:00,ME01,2.8448641037043942,-0.4282920435485054,9.502287332055364,-0.13013426611160264,-1.1463778179638169,-1.7860037290586057,-0.6744907594765952,0.2574392211742731
2008-04-17 19:00:00+00:00,ME01,2.0364479787825016,-0.029725946026218635,4.535025478479641,-0.13013426611160264,-1.2643495489700793,-1.6503072955597833,1.3489815189531904,0.2574392211742731
2008-04-17 20:00:00+00:00,ME01,1.5021764284690573,-0.27636741965906003,1.9089757787851995,-0.3194633506248242,-1.2784548997109602,-1.4068520526658628,0.15870368533348983,0.2574392211742731
2008-04-17 21:00:00+00:00,ME01,0.7032145753270458,1.5376763789561303,-0.7367252520230511,0.059194818401617645,-1.2258804594811952,-1.5904411973394779,0.27773154614287077,0.2574392211742731
2008-04-17 22:00:00+00:00,ME01,0.31234279896607947,-0.596711951027679,-0.7255364203196477,-0.3194633506248242,-1.259220354966518,-1.5784680892963738,-0.6744907594765952,0.2574392211742731
2008-04-17 23:00:00+00:00,ME01,0.292250710311425,-0.6054195099929315,-1.2780168425129494,0.059194818401617645,-1.311794795196283,-1.6742537906483683,-0.31740737066697966,0.2574392211742731
