time,teleseismic,local_event_rate_state,local_event_rate_response,CO2_3,pressure_drop,rainfall_mm
2008-05-11 04:00:00+00:00,5.207001242912601e-07,1.0986122886681098,0.0,0.178467,-0.12874299999998584,0.0
2008-05-11 05:00:00+00:00,4.679296960363408e-07,1.0986122886681098,0.0,0.178467,-0.3290100000000393,0.0
2008-05-11 06:00:00+00:00,5.037803574640012e-07,1.0986122886681098,0.0,0.179471,-0.5864970000000085,0.0
2008-05-11 07:00:00+00:00,5.320367253626548e-07,1.0986122886681098,0.0,0.169937,-0.21457099999997808,0.0
2008-05-11 08:00:00+00:00,5.119129427126772e-07,1.0986122886681098,0.0,0.170941,-0.1430480000000216,0.0
2008-05-11 09:00:00+00:00,4.804297153798005e-07,1.0986122886681098,0.0,0.169937,-1.1157739999999876,0.3
2008-05-11 10:00:00+00:00,5.487351665983257e-07,1.0986122886681098,0.6931471805599453,0.182983,-0.05721900000003188,0.4
2008-05-11 11:00:00+00:00,5.214217313670291e-07,1.0986122886681098,0.6931471805599453,0.174453,0.22887700000001132,0.4
2008-05-11 12:00:00+00:00,4.250261239012919e-07,1.0986122886681098,0.6931471805599453,0.166425,-0.47205799999994724,0.6
2008-05-11 13:00:00+00:00,4.783188758130554e-07,1.0986122886681098,0.6931471805599453,0.170439,0.3003999999999678,0.5
2008-05-11 14:00:00+00:00,4.6754361516483457e-07,1.0986122886681098,0.6931471805599453,0.174955,0.31470600000000104,0.5
2008-05-11 15:00:00+00:00,4.539107474355373e-07,1.0986122886681098,0.6931471805599453,0.162411,-0.1430480000000216,0.6
2008-05-11 16:00:00+00:00,4.212914582785726e-07,1.3862943611198906,0.0,0.162411,-0.2574859999999717,0.6
2008-05-11 17:00:00+00:00,4.912669988101356e-07,1.3862943611198906,0.0,0.170439,0.05721900000003188,1.3
2008-05-11 18:00:00+00:00,5.246019457724232e-07,1.3862943611198906,0.0,0.158397,-0.10013400000002548,0.3
2008-05-11 19:00:00+00:00,4.7000228322436026e-07,1.3862943611198906,0.0,0.161909,-0.07152399999995396,0.7
2008-05-11 20:00:00+00:00,4.7071605553995916e-07,1.3862943611198906,0.0,0.170941,-0.22887600000001385,0.5
2008-05-11 21:00:00+00:00,4.772043381544887e-07,1.3862943611198906,0.0,0.166927,0.014304999999922074,0.1
2008-05-11 22:00:00+00:00,4.999254626037064e-07,1.3862943611198906,0.0,0.166927,0.3862290000000712,0.3
2008-05-11 23:00:00+00:00,4.93644654615461e-07,1.3862943611198906,0.0,0.166927,0.3862289999999575,0.3
2008-05-12 00:00:00+00:00,4.638044993651015e-07,1.3862943611198906,0.0,0.169937,0.1430480000000216,0.2
2008-05-12 01:00:00+00:00,5.333049125375094e-07,1.0986122886681098,0.0,0.182983,0.5149719999999434,0.0
2008-05-12 02:00:00+00:00,4.746050084589483e-07,1.0986122886681098,0.0,0.174453,-0.27179099999989376,0.1
2008-05-12 03:00:00+00:00,5.731134939953786e-07,1.0986122886681098,0.0,0.174955,0.37192499999991924,0.1
2008-05-12 04:00:00+00:00,4.5141465615275084e-07,1.0986122886681098,0.0,0.166425,0.05721900000003188,0.1
2008-05-12 05:00:00+00:00,4.53490307812529e-07,1.0986122886681098,0.0,0.162411,-0.7009349999999586,0.0
2008-05-12 06:00:00+00:00,3.0481643238838e-05,1.0986122886681098,0.0,0.162411,-0.8439820000000964,0.0
2008-05-12 07:00:00+00:00,7.042154074391202e-05,0.6931471805599453,0.0,0.166425,-0.24318099999993592,0.2
2008-05-12 08:00:00+00:00,1.2761832442216997e-05,0.6931471805599453,0.0,0.163415,-0.47205800000006093,0.2
2008-05-12 09:00:00+00:00,4.58119761962712e-06,0.6931471805599453,0.0,0.174955,0.25748600000008537,0.3
2008-05-12 10:00:00+00:00,1.3961378531299207e-06,0.6931471805599453,0.0,0.166927,-0.07152400000006764,0.3
2008-05-12 11:00:00+00:00,6.649125722298658e-07,0.6931471805599453,0.0,0.191513,0.42914300000006733,0.4
