time,teleseismic_scaled,local_event_rate_state_scaled,local_event_rate_anomaly_scaled,CO2_3_scaled,pressure_drop_scaled,WindSpeed_scaled,rain_6h_sum_scaled
2008-04-15 01:00:00+00:00,-0.7086988056245019,-0.1124673160401679,-0.2862074265770891,-0.8937748694348185,1.6817065734798922,-0.3949102235182095,-0.4637239809227854
2008-04-15 02:00:00+00:00,-0.7102205286622499,-0.1124673160401679,-0.2862074265770891,-0.5270938665756575,0.8169647558623562,1.2371393101255046,-0.4637239809227854
2008-04-15 03:00:00+00:00,0.10718668169411055,-0.1124673160401679,-0.2862074265770891,-0.5270938665756575,1.298466090022257,1.737881787874507,-0.4637239809227854
2008-04-15 04:00:00+00:00,1.7999721301156266,-0.1124673160401679,-0.2862074265770891,-0.939770637643129,0.41834409526207794,-0.3949102235182095,-0.4637239809227854
2008-04-15 05:00:00+00:00,-0.5997494352584539,-0.1124673160401679,-0.2862074265770891,-0.34472497681041064,0.010109377559592852,-0.06108192010296851,-0.4637239809227854
2008-04-15 06:00:00+00:00,-0.7030038493071729,-0.5134405742659488,-0.2862074265770891,-0.5727641036137952,-1.6614856708292283,-0.07962793444535511,-0.4637239809227854
2008-04-15 07:00:00+00:00,-0.6940471419836546,-0.5134405742659488,-0.2862074265770891,0.018137352451993823,-1.5369708785234855,2.2942623086506697,-0.4637239809227854
2008-04-15 08:00:00+00:00,-0.6764139336580777,-0.5134405742659488,-0.2862074265770891,-0.9167447043218075,-1.4092028866434945,0.2727463833122725,-0.4637239809227854
2008-04-15 09:00:00+00:00,-0.6743435307463698,-1.1835344199858853,-0.2862074265770891,-0.29921053402390957,-0.9725601153509162,3.2957472188963925,-0.4637239809227854
2008-04-15 10:00:00+00:00,-0.664506944095335,-1.1835344199858853,-0.2862074265770891,-1.4254702109485964,-2.366514279139723,1.6636976852526788,-0.4637239809227854
2008-04-15 11:00:00+00:00,-0.6415126302825895,-1.1835344199858853,2.3575952251281502,-0.6871851682495324,-0.21320467538270707,1.274231338810278,-0.4637239809227854
2008-04-15 12:00:00+00:00,-0.6314740140903202,-0.5134405742659488,-0.2862074265770891,-0.25378143743526166,1.7729426205264092,3.777943682303009,-0.4637239809227854
2008-04-15 13:00:00+00:00,-0.6058414963921699,-0.5134405742659488,-0.2862074265770891,-0.25378143743526166,0.6012557102945099,3.4997534219149276,-0.4637239809227854
2008-04-15 14:00:00+00:00,-0.6026622643585274,-0.5134405742659488,-0.2862074265770891,-0.48141850383637225,0.19627349761122823,2.887734858111605,-0.4637239809227854
2008-04-15 15:00:00+00:00,-0.5681738718743858,-0.5134405742659488,-0.2862074265770891,-0.6413680743492454,-0.21320467538270707,0.8662189780254905,-0.4637239809227854
2008-04-15 16:00:00+00:00,-0.5174194163316308,-0.5134405742659488,-0.2862074265770891,-0.8937748694348185,-0.3243511799236463,2.1088021199745217,-0.4637239809227854
2008-04-15 17:00:00+00:00,1.7771963467687042,-1.1835344199858853,-0.2862074265770891,-0.8707694279091391,0.6375214112581788,2.2200782060288407,-0.4637239809227854
2008-04-15 18:00:00+00:00,-0.3763088318599531,-1.1835344199858853,-0.2862074265770891,-0.7101089654945187,0.34456993504253824,0.643666760664569,-0.4637239809227854
2008-04-15 19:00:00+00:00,-0.4602296721376408,-1.1835344199858853,-0.2862074265770891,-0.8707694279091391,-1.211601795836653,-0.6916464982486774,-0.4637239809227854
2008-04-15 20:00:00+00:00,-0.4754935370163541,-1.1835344199858853,-0.2862074265770891,-0.8707694279091391,-1.1102343298122712,-0.710192512591064,-0.4637239809227854
